id,date,home_team,home_team_score,visit_team,visit_team_score
400828209,2016-12-09,Detroit,92,Memphis Grizzlies,93
400828225,2016-12-11,Memphis Grizzlies,99,Charlotte,123
400828241,2016-12-13,Miami,100,Memphis Grizzlies,97
400828249,2016-12-14,Memphis Grizzlies,112,Washington,95
400828264,2016-12-16,Chicago,98,Memphis Grizzlies,85
400828281,2016-12-18,Dallas,97,Memphis Grizzlies,88
400828289,2016-12-19,Memphis Grizzlies,96,Indiana,84
400828306,2016-12-22,Philadelphia,90,Memphis Grizzlies,104
400828314,2016-12-23,Washington,100,Memphis Grizzlies,91
400828330,2016-12-26,Charlotte,98,Memphis Grizzlies,92
400828342,2016-12-27,Memphis Grizzlies,112,Los Angeles,96
400828358,2016-12-29,Memphis Grizzlies,99,Miami,90
400828390,2016-01-02,Utah,92,Memphis Grizzlies,87
400828406,2016-01-04,Portland,78,Memphis Grizzlies,91
400828421,2016-01-06,Oklahoma City,112,Memphis Grizzlies,94
400828429,2016-01-08,Memphis Grizzlies,91,Denver,84
400828447,2016-01-10,Memphis Grizzlies,101,Boston,98
400828459,2016-01-12,Memphis Grizzlies,91,Houston,107
400828476,2016-01-14,Memphis Grizzlies,103,Detroit,101
400828494,2016-01-16,Memphis Grizzlies,103,NY Knicks,95
400828505,2016-01-18,Memphis Grizzlies,101,New Orleans,99
400828529,2016-01-21,Denver,101,Memphis Grizzlies,102
400828545,2016-01-23,Minnesota,106,Memphis Grizzlies,101
400828557,2016-01-25,Memphis Grizzlies,108,Orlando,102
400828582,2016-01-28,Memphis Grizzlies,103,Milwaukee,83
400828599,2016-01-30,Memphis Grizzlies,121,Sacramento,117
400828611,2016-02-01,New Orleans,95,Memphis Grizzlies,110
400828643,2016-02-05,NY Knicks,85,Memphis Grizzlies,91
400828652,2016-02-06,Memphis Grizzlies,110,Dallas,114
400828668,2016-02-08,Memphis Grizzlies,106,Portland,112
400828680,2016-02-10,Brooklyn,90,Memphis Grizzlies,109
400828697,2016-02-19,Memphis Grizzlies,109,Minnesota,104
400828716,2016-02-21,Toronto,98,Memphis Grizzlies,85
400828738,2016-02-24,Memphis Grizzlies,128,Los Angeles,119
400828755,2016-02-26,Los Angeles,95,Memphis Grizzlies,112
400828762,2016-02-27,Phoenix,111,Memphis Grizzlies,106
400828789,2016-03-02,Memphis Grizzlies,104,Sacramento,98
400828805,2016-03-04,Memphis Grizzlies,94,Utah,88
400828819,2016-03-06,Memphis Grizzlies,100,Phoenix,109
400828825,2016-03-07,Cleveland,103,Memphis Grizzlies,106
400828840,2016-03-09,Boston,116,Memphis Grizzlies,96
400828854,2016-03-11,Memphis Grizzlies,121,New Orleans,114
400828861,2016-03-12,Atlanta,95,Memphis Grizzlies,83
400828879,2016-03-14,Houston,130,Memphis Grizzlies,81
400828895,2016-03-16,Memphis Grizzlies,108,Minnesota,114
400828904,2016-03-17,Milwaukee,96,Memphis Grizzlies,86
400828922,2016-03-19,Memphis Grizzlies,113,LA,102
400828938,2016-03-21,Phoenix,97,Memphis Grizzlies,103
400828942,2016-03-22,Los Angeles,107,Memphis Grizzlies,100
400828965,2016-03-25,San Antonio,110,Memphis Grizzlies,104
400828987,2016-03-28,Memphis Grizzlies,87,San Antonio,101
400829001,2016-03-30,Memphis Grizzlies,105,Denver,109
400829019,2016-04-01,Memphis Grizzlies,95,Toronto,99
400829035,2016-04-03,Orlando,119,Memphis Grizzlies,107
400829045,2016-04-05,Memphis Grizzlies,108,Chicago,92
400829072,2016-04-08,Dallas,103,Memphis Grizzlies,93
400829077,2016-04-09,Memphis Grizzlies,99,Golden State,100
400829103,2016-04-12,LA,110,Memphis Grizzlies,84
400829114,2016-04-13,Golden State,125,Memphis Grizzlies,104
400827890,2016-10-27,Golden State,111,New Orleans Pelicans,95
400827902,2016-10-28,Portland,112,New Orleans Pelicans,94
400827922,2016-10-31,New Orleans Pelicans,120,Golden State,134
400827943,2016-11-03,New Orleans Pelicans,94,Orlando,103
400827968,2016-11-06,New Orleans Pelicans,115,Atlanta,121
400827975,2016-11-07,Dallas,107,New Orleans Pelicans,98
400827999,2016-11-10,New Orleans Pelicans,120,Dallas,105
400828004,2016-11-11,Atlanta,106,New Orleans Pelicans,98
400828018,2016-11-13,Toronto,100,New Orleans Pelicans,81
400828032,2016-11-15,NY Knicks,95,New Orleans Pelicans,87
400828050,2016-11-17,New Orleans Pelicans,98,Denver,115
400828058,2016-11-18,Oklahoma City,110,New Orleans Pelicans,103
400828069,2016-11-20,New Orleans Pelicans,104,San Antonio,90
400828085,2016-11-22,New Orleans Pelicans,122,Phoenix,116
400828112,2016-11-25,Phoenix,114,New Orleans Pelicans,120
400828125,2016-11-27,LA,111,New Orleans Pelicans,90
400828130,2016-11-28,Utah,101,New Orleans Pelicans,87
400828153,2016-12-01,New Orleans Pelicans,104,Memphis,113
400828161,2016-12-02,Houston,108,New Orleans Pelicans,101
400828175,2016-12-04,New Orleans Pelicans,114,Cleveland,108
400828199,2016-12-07,New Orleans Pelicans,93,Boston,111
400828226,2016-12-11,New Orleans Pelicans,107,Washington,105
400828235,2016-12-12,Chicago,98,New Orleans Pelicans,94
400828253,2016-12-14,Portland,105,New Orleans Pelicans,101
400828267,2016-12-16,Utah,94,New Orleans Pelicans,104
400828283,2016-12-18,Phoenix,104,New Orleans Pelicans,88
400828296,2016-12-20,Denver,125,New Orleans Pelicans,130
400828319,2016-12-23,New Orleans Pelicans,115,Portland,89
400828323,2016-12-25,Miami,94,New Orleans Pelicans,88
400828332,2016-12-26,New Orleans Pelicans,110,Houston,108
400828347,2016-12-28,Orlando,104,New Orleans Pelicans,89
400828374,2016-12-31,New Orleans Pelicans,89,LA,95
400828388,2016-01-02,Dallas,98,New Orleans Pelicans,105
400828418,2016-01-06,New Orleans Pelicans,91,Dallas,100
400828431,2016-01-08,New Orleans Pelicans,86,Indiana,91
400828445,2016-01-10,LA,114,New Orleans Pelicans,111
400828463,2016-01-12,Los Angeles,95,New Orleans Pelicans,91
400828472,2016-01-13,Sacramento,97,New Orleans Pelicans,109
400828485,2016-01-15,New Orleans Pelicans,109,Charlotte,107
400828505,2016-01-18,Memphis,101,New Orleans Pelicans,99
400828513,2016-01-19,New Orleans Pelicans,114,Minnesota,99
400828528,2016-01-21,New Orleans Pelicans,115,Detroit,99
400828544,2016-01-23,New Orleans Pelicans,116,Milwaukee,99
400828558,2016-01-25,New Orleans Pelicans,111,Houston,112
400828583,2016-01-28,New Orleans Pelicans,114,Sacramento,105
400828597,2016-01-30,New Orleans Pelicans,105,Brooklyn,103
400828611,2016-02-01,New Orleans Pelicans,95,Memphis,110
400828629,2016-02-03,San Antonio,110,New Orleans Pelicans,97
400828634,2016-02-04,New Orleans Pelicans,96,Los Angeles,99
400828650,2016-02-06,Cleveland,99,New Orleans Pelicans,84
400828669,2016-02-08,Minnesota,102,New Orleans Pelicans,116
400828685,2016-02-10,New Orleans Pelicans,100,Utah,96
400828689,2016-02-11,Oklahoma City,121,New Orleans Pelicans,95
400828698,2016-02-19,New Orleans Pelicans,121,Philadelphia,114
400828710,2016-02-21,Detroit,106,New Orleans Pelicans,111
400828728,2016-02-23,Washington,109,New Orleans Pelicans,89
400828744,2016-02-25,New Orleans Pelicans,123,Oklahoma City,119
400828757,2016-02-27,New Orleans Pelicans,110,Minnesota,112
400828788,2016-03-02,Houston,100,New Orleans Pelicans,95
400828796,2016-03-03,New Orleans Pelicans,86,San Antonio,94
400828812,2016-03-05,New Orleans Pelicans,94,Utah,106
400828828,2016-03-07,New Orleans Pelicans,115,Sacramento,112
400828837,2016-03-09,Charlotte,122,New Orleans Pelicans,113
400828854,2016-03-11,Memphis,121,New Orleans Pelicans,114
400828865,2016-03-12,Milwaukee,103,New Orleans Pelicans,92
400828883,2016-03-14,Golden State,125,New Orleans Pelicans,107
400828897,2016-03-16,Sacramento,108,New Orleans Pelicans,123
400828912,2016-03-18,New Orleans Pelicans,112,Portland,117
400828927,2016-03-20,New Orleans Pelicans,109,LA,105
400828940,2016-03-22,New Orleans Pelicans,99,Miami,113
400828955,2016-03-24,Indiana,92,New Orleans Pelicans,84
400828971,2016-03-26,New Orleans Pelicans,91,Toronto,115
400828989,2016-03-28,New Orleans Pelicans,99,NY Knicks,91
400829005,2016-03-30,San Antonio,100,New Orleans Pelicans,92
400829012,2016-03-31,New Orleans Pelicans,101,Denver,95
400829030,2016-04-03,Brooklyn,87,New Orleans Pelicans,106
400829041,2016-04-05,Philadelphia,107,New Orleans Pelicans,93
400829055,2016-04-06,Boston,104,New Orleans Pelicans,97
400829071,2016-04-08,New Orleans Pelicans,110,Los Angeles,102
400829076,2016-04-09,New Orleans Pelicans,100,Phoenix,121
400829095,2016-04-11,New Orleans Pelicans,116,Chicago,121
400829113,2016-04-13,Minnesota,144,New Orleans Pelicans,109
400827900,2016-10-28,Oklahoma City,112,San Antonio Spurs,106
400827915,2016-10-30,San Antonio Spurs,102,Brooklyn,75
400827927,2016-11-01,Boston,87,San Antonio Spurs,95
400827935,2016-11-02,NY Knicks,84,San Antonio Spurs,94
400827948,2016-11-04,Washington,102,San Antonio Spurs,99
400827977,2016-11-07,San Antonio Spurs,114,Charlotte,94
400827990,2016-11-09,Sacramento,88,San Antonio Spurs,106
400828010,2016-11-11,Portland,101,San Antonio Spurs,113
400828029,2016-11-14,San Antonio Spurs,92,Philadelphia,83
400828043,2016-11-16,San Antonio Spurs,93,Portland,80
400828059,2016-11-18,San Antonio Spurs,109,Denver,98
400828069,2016-11-20,New Orleans,104,San Antonio Spurs,90
400828082,2016-11-21,San Antonio Spurs,92,Memphis,82
400828094,2016-11-23,San Antonio Spurs,98,Phoenix,84
400828111,2016-11-25,San Antonio Spurs,88,Dallas,83
400828122,2016-11-27,Denver,80,San Antonio Spurs,91
400828129,2016-11-28,San Antonio Spurs,108,Atlanta,88
400828144,2016-11-30,Chicago,92,San Antonio Spurs,89
400828162,2016-12-02,San Antonio Spurs,95,Milwaukee,70
400828167,2016-12-03,Memphis,83,San Antonio Spurs,103
400828183,2016-12-05,San Antonio Spurs,108,Boston,105
400828192,2016-12-07,Philadelphia,68,San Antonio Spurs,119
400828210,2016-12-09,Toronto,97,San Antonio Spurs,94
400828229,2016-12-11,San Antonio Spurs,109,Los Angeles,87
400828234,2016-12-12,Atlanta,78,San Antonio Spurs,103
400828251,2016-12-14,San Antonio Spurs,118,Utah,81
400828266,2016-12-16,San Antonio Spurs,114,Washington,95
400828280,2016-12-18,San Antonio Spurs,115,LA,107
400828303,2016-12-21,San Antonio Spurs,106,Indiana,92
400828318,2016-12-23,Minnesota,83,San Antonio Spurs,108
400828326,2016-12-25,Houston,88,San Antonio Spurs,84
400828337,2016-12-26,San Antonio Spurs,101,Denver,86
400828352,2016-12-28,San Antonio Spurs,101,Minnesota,95
400828368,2016-12-30,San Antonio Spurs,112,Phoenix,79
400828389,2016-01-02,San Antonio Spurs,121,Houston,103
400828403,2016-01-04,Milwaukee,98,San Antonio Spurs,123
400828419,2016-01-06,San Antonio Spurs,123,Utah,98
400828433,2016-01-08,San Antonio Spurs,100,NY Knicks,99
400828453,2016-01-11,Brooklyn,79,San Antonio Spurs,106
400828457,2016-01-12,Detroit,99,San Antonio Spurs,109
400828477,2016-01-14,San Antonio Spurs,99,Cleveland,95
400828499,2016-01-17,San Antonio Spurs,112,Dallas,83
400828531,2016-01-21,Phoenix,89,San Antonio Spurs,117
400828540,2016-01-22,Los Angeles,95,San Antonio Spurs,108
400828562,2016-01-25,Golden State,120,San Antonio Spurs,90
400828576,2016-01-27,San Antonio Spurs,130,Houston,99
400828600,2016-01-30,Cleveland,117,San Antonio Spurs,103
400828613,2016-02-01,San Antonio Spurs,107,Orlando,92
400828629,2016-02-03,San Antonio Spurs,110,New Orleans,97
400828646,2016-02-05,Dallas,90,San Antonio Spurs,116
400828654,2016-02-06,San Antonio Spurs,106,Los Angeles,102
400828671,2016-02-09,Miami,101,San Antonio Spurs,119
400828677,2016-02-10,Orlando,96,San Antonio Spurs,98
400828691,2016-02-18,LA,105,San Antonio Spurs,86
400828705,2016-02-19,Los Angeles,113,San Antonio Spurs,119
400828713,2016-02-21,Phoenix,111,San Antonio Spurs,118
400828741,2016-02-24,Sacramento,92,San Antonio Spurs,108
400828747,2016-02-25,Utah,78,San Antonio Spurs,96
400828759,2016-02-27,Houston,94,San Antonio Spurs,104
400828792,2016-03-02,San Antonio Spurs,97,Detroit,81
400828796,2016-03-03,New Orleans,86,San Antonio Spurs,94
400828815,2016-03-05,San Antonio Spurs,104,Sacramento,94
400828826,2016-03-07,Indiana,99,San Antonio Spurs,91
400828832,2016-03-08,Minnesota,91,San Antonio Spurs,116
400828847,2016-03-10,San Antonio Spurs,109,Chicago,101
400828866,2016-03-12,San Antonio Spurs,93,Oklahoma City,85
400828888,2016-03-15,San Antonio Spurs,108,LA,87
400828905,2016-03-17,San Antonio Spurs,118,Portland,110
400828923,2016-03-19,San Antonio Spurs,87,Golden State,79
400828930,2016-03-21,Charlotte,91,San Antonio Spurs,88
400828950,2016-03-23,San Antonio Spurs,112,Miami,88
400828965,2016-03-25,San Antonio Spurs,110,Memphis,104
400828975,2016-03-26,Oklahoma City,111,San Antonio Spurs,92
400828987,2016-03-28,Memphis,87,San Antonio Spurs,101
400829005,2016-03-30,San Antonio Spurs,100,New Orleans,92
400829027,2016-04-02,San Antonio Spurs,102,Toronto,95
400829048,2016-04-05,Utah,86,San Antonio Spurs,88
400829064,2016-04-07,Golden State,112,San Antonio Spurs,101
400829073,2016-04-08,Denver,102,San Antonio Spurs,98
400829088,2016-04-10,San Antonio Spurs,86,Golden State,92
400829102,2016-04-12,San Antonio Spurs,102,Oklahoma City,98
400829110,2016-04-13,Dallas,91,San Antonio Spurs,96
400827888,2016-10-27,Atlanta Hawks,94,Detroit,106
400827906,2016-10-29,NY Knicks,101,Atlanta Hawks,112
400827913,2016-10-30,Atlanta Hawks,97,Charlotte,94
400827926,2016-11-01,Charlotte,92,Atlanta Hawks,94
400827942,2016-11-03,Miami,92,Atlanta Hawks,98
400827949,2016-11-04,Atlanta Hawks,101,Brooklyn,87
400827968,2016-11-06,New Orleans,115,Atlanta Hawks,121
400827973,2016-11-07,Atlanta Hawks,114,Washington,99
400827988,2016-11-09,Atlanta Hawks,107,Minnesota,117
400828004,2016-11-11,Atlanta Hawks,106,New Orleans,98
400828016,2016-11-13,Boston,106,Atlanta Hawks,93
400828035,2016-11-15,Atlanta Hawks,96,Utah,97
400828046,2016-11-17,Brooklyn,90,Atlanta Hawks,88
400828056,2016-11-18,Atlanta Hawks,103,Sacramento,97
400828078,2016-11-21,Cleveland,109,Atlanta Hawks,97
400828097,2016-11-24,Atlanta Hawks,121,Boston,97
400828109,2016-11-25,Minnesota,99,Atlanta Hawks,95
400828120,2016-11-27,Memphis,101,Atlanta Hawks,116
400828129,2016-11-28,San Antonio,108,Atlanta Hawks,88
400828143,2016-11-30,Atlanta Hawks,106,Oklahoma City,100
400828159,2016-12-02,Atlanta Hawks,86,Toronto,96
400828173,2016-12-04,Atlanta Hawks,100,Los Angeles,87
400828215,2016-12-09,Dallas,95,Atlanta Hawks,98
400828218,2016-12-10,Oklahoma City,107,Atlanta Hawks,94
400828234,2016-12-12,Atlanta Hawks,78,San Antonio,103
400828247,2016-12-14,Atlanta Hawks,88,Miami,100
400828263,2016-12-16,Atlanta Hawks,127,Philadelphia,106
400828276,2016-12-18,Boston,101,Atlanta Hawks,109
400828294,2016-12-20,Orlando,100,Atlanta Hawks,103
400828300,2016-12-21,Atlanta Hawks,106,Portland,97
400828316,2016-12-23,Atlanta Hawks,107,Detroit,100
400828329,2016-12-26,Atlanta Hawks,117,NY Knicks,98
400828346,2016-12-28,Indiana,93,Atlanta Hawks,87
400828357,2016-12-29,Houston,115,Atlanta Hawks,121
400828393,2016-01-03,NY Knicks,111,Atlanta Hawks,97
400828408,2016-01-05,Atlanta Hawks,101,NY Knicks,107
400828423,2016-01-07,Philadelphia,98,Atlanta Hawks,126
400828438,2016-01-09,Atlanta Hawks,120,Chicago,105
400828464,2016-01-13,Charlotte,107,Atlanta Hawks,84
400828486,2016-01-15,Milwaukee,108,Atlanta Hawks,101
400828489,2016-01-16,Atlanta Hawks,114,Brooklyn,86
400828507,2016-01-18,Atlanta Hawks,98,Orlando,81
400828526,2016-01-20,Portland,98,Atlanta Hawks,104
400828530,2016-01-21,Sacramento,91,Atlanta Hawks,88
400828547,2016-01-23,Phoenix,98,Atlanta Hawks,95
400828559,2016-01-25,Denver,105,Atlanta Hawks,119
400828574,2016-01-27,Atlanta Hawks,83,LA,85
400828579,2016-01-28,Indiana,111,Atlanta Hawks,92
400828602,2016-01-31,Miami,105,Atlanta Hawks,87
400828610,2016-02-01,Atlanta Hawks,112,Dallas,97
400828623,2016-02-03,Philadelphia,86,Atlanta Hawks,124
400828637,2016-02-05,Atlanta Hawks,102,Indiana,96
400828658,2016-02-07,Orlando,96,Atlanta Hawks,94
400828667,2016-02-08,Atlanta Hawks,110,Orlando,117
400828683,2016-02-10,Chicago,90,Atlanta Hawks,113
400828695,2016-02-19,Atlanta Hawks,111,Miami,115
400828706,2016-02-20,Atlanta Hawks,109,Milwaukee,117
400828723,2016-02-22,Atlanta Hawks,92,Golden State,102
400828752,2016-02-26,Atlanta Hawks,103,Chicago,88
400828765,2016-02-28,Atlanta Hawks,87,Charlotte,76
400828782,2016-03-01,Golden State,109,Atlanta Hawks,105
400828808,2016-03-04,Los Angeles,77,Atlanta Hawks,106
400828816,2016-03-05,LA,97,Atlanta Hawks,107
400828834,2016-03-08,Utah,84,Atlanta Hawks,91
400828846,2016-03-10,Toronto,104,Atlanta Hawks,96
400828861,2016-03-12,Atlanta Hawks,95,Memphis,83
400828871,2016-03-13,Atlanta Hawks,104,Indiana,75
400828894,2016-03-16,Detroit,114,Atlanta Hawks,118
400828902,2016-03-17,Atlanta Hawks,116,Denver,98
400828916,2016-03-19,Atlanta Hawks,109,Houston,97
400828935,2016-03-21,Atlanta Hawks,102,Washington,117
400828943,2016-03-23,Washington,101,Atlanta Hawks,122
400828963,2016-03-25,Atlanta Hawks,101,Milwaukee,90
400828972,2016-03-26,Detroit,95,Atlanta Hawks,112
400828986,2016-03-28,Chicago,100,Atlanta Hawks,102
400829000,2016-03-30,Toronto,105,Atlanta Hawks,97
400829018,2016-04-01,Atlanta Hawks,108,Cleveland,110
400829044,2016-04-05,Atlanta Hawks,103,Phoenix,90
400829060,2016-04-07,Atlanta Hawks,95,Toronto,87
400829075,2016-04-09,Atlanta Hawks,118,Boston,107
400829090,2016-04-11,Cleveland,109,Atlanta Hawks,94
400829108,2016-04-13,Washington,109,Atlanta Hawks,98
400827895,2016-10-28,Miami,104,Charlotte Hornets,94
400827913,2016-10-30,Atlanta,97,Charlotte Hornets,94
400827926,2016-11-01,Charlotte Hornets,92,Atlanta,94
400827940,2016-11-03,Charlotte Hornets,130,Chicago,105
400827959,2016-11-05,Dallas,94,Charlotte Hornets,108
400827977,2016-11-07,San Antonio,114,Charlotte Hornets,94
400827998,2016-11-10,Minnesota,95,Charlotte Hornets,104
400828000,2016-11-11,Charlotte Hornets,95,NY Knicks,93
400828019,2016-11-13,Chicago,102,Charlotte Hornets,97
400828034,2016-11-15,Charlotte Hornets,106,Portland,94
400828049,2016-11-17,NY Knicks,102,Charlotte Hornets,94
400828052,2016-11-18,Charlotte Hornets,116,Brooklyn,111
400828065,2016-11-20,Charlotte Hornets,113,Philadelphia,88
400828089,2016-11-23,Charlotte Hornets,127,Sacramento,122
400828102,2016-11-25,Charlotte Hornets,101,Washington,87
400828114,2016-11-27,Charlotte Hornets,90,Cleveland,95
400828133,2016-11-29,Charlotte Hornets,87,Milwaukee,82
400828155,2016-12-02,Charlotte Hornets,99,Golden State,116
400828179,2016-12-05,Chicago,96,Charlotte Hornets,102
400828191,2016-12-07,Charlotte Hornets,104,Detroit,84
400828207,2016-12-09,Charlotte Hornets,99,Miami,81
400828225,2016-12-11,Memphis,99,Charlotte Hornets,123
400828232,2016-12-12,Charlotte Hornets,93,Boston,98
400828259,2016-12-16,Orlando,113,Charlotte Hornets,98
400828270,2016-12-17,Charlotte Hornets,109,Toronto,99
400828286,2016-12-19,Washington,109,Charlotte Hornets,101
400828302,2016-12-21,Houston,102,Charlotte Hornets,95
400828310,2016-12-23,Charlotte Hornets,89,Boston,102
400828330,2016-12-26,Charlotte Hornets,98,Memphis,92
400828345,2016-12-28,Charlotte Hornets,108,Los Angeles,98
400828361,2016-12-30,Charlotte Hornets,117,LA,122
400828379,2016-01-01,Toronto,104,Charlotte Hornets,94
400828384,2016-01-02,Charlotte Hornets,90,Oklahoma City,109
400828407,2016-01-04,Golden State,111,Charlotte Hornets,101
400828420,2016-01-06,Phoenix,111,Charlotte Hornets,102
400828437,2016-01-09,LA,97,Charlotte Hornets,83
400828450,2016-01-10,Denver,95,Charlotte Hornets,92
400828464,2016-01-13,Charlotte Hornets,107,Atlanta,84
400828485,2016-01-15,New Orleans,109,Charlotte Hornets,107
400828490,2016-01-16,Charlotte Hornets,92,Milwaukee,105
400828503,2016-01-18,Charlotte Hornets,124,Utah,119
400828523,2016-01-20,Oklahoma City,109,Charlotte Hornets,95
400828532,2016-01-22,Orlando,116,Charlotte Hornets,120
400828542,2016-01-23,Charlotte Hornets,97,NY Knicks,84
400828561,2016-01-25,Sacramento,128,Charlotte Hornets,129
400828577,2016-01-27,Utah,102,Charlotte Hornets,73
400828592,2016-01-29,Portland,109,Charlotte Hornets,91
400828607,2016-01-31,Los Angeles,82,Charlotte Hornets,101
400828622,2016-02-03,Charlotte Hornets,106,Cleveland,97
400828638,2016-02-05,Charlotte Hornets,95,Miami,98
400828648,2016-02-06,Charlotte Hornets,108,Washington,104
400828661,2016-02-08,Charlotte Hornets,108,Chicago,91
400828676,2016-02-10,Indiana,95,Charlotte Hornets,117
400828700,2016-02-19,Milwaukee,95,Charlotte Hornets,98
400828714,2016-02-21,Brooklyn,96,Charlotte Hornets,104
400828732,2016-02-24,Cleveland,114,Charlotte Hornets,103
400828748,2016-02-26,Indiana,95,Charlotte Hornets,96
400828765,2016-02-28,Atlanta,87,Charlotte Hornets,76
400828778,2016-03-01,Charlotte Hornets,126,Phoenix,92
400828785,2016-03-02,Philadelphia,99,Charlotte Hornets,119
400828799,2016-03-04,Charlotte Hornets,108,Indiana,101
400828824,2016-03-07,Charlotte Hornets,108,Minnesota,103
400828837,2016-03-09,Charlotte Hornets,122,New Orleans,113
400828850,2016-03-11,Charlotte Hornets,118,Detroit,103
400828862,2016-03-12,Charlotte Hornets,125,Houston,109
400828875,2016-03-14,Charlotte Hornets,96,Dallas,107
400828891,2016-03-16,Charlotte Hornets,107,Orlando,99
400828901,2016-03-17,Miami,106,Charlotte Hornets,109
400828915,2016-03-19,Charlotte Hornets,93,Denver,101
400828930,2016-03-21,Charlotte Hornets,91,San Antonio,88
400828939,2016-03-22,Brooklyn,100,Charlotte Hornets,105
400828961,2016-03-25,Detroit,112,Charlotte Hornets,105
400828976,2016-03-26,Milwaukee,91,Charlotte Hornets,115
400828996,2016-03-29,Philadelphia,85,Charlotte Hornets,100
400829015,2016-04-01,Charlotte Hornets,100,Philadelphia,91
400829031,2016-04-03,Cleveland,112,Charlotte Hornets,103
400829043,2016-04-05,Toronto,96,Charlotte Hornets,90
400829056,2016-04-06,NY Knicks,97,Charlotte Hornets,111
400829065,2016-04-08,Charlotte Hornets,113,Brooklyn,99
400829081,2016-04-10,Washington,113,Charlotte Hornets,98
400829092,2016-04-11,Boston,100,Charlotte Hornets,114
400829106,2016-04-13,Charlotte Hornets,117,Orlando,103
400827895,2016-10-28,Miami Heat,104,Charlotte,94
400827908,2016-10-30,Cleveland,102,Miami Heat,92
400827928,2016-11-01,Miami Heat,109,Houston,89
400827942,2016-11-03,Miami Heat,92,Atlanta,98
400827958,2016-11-05,Minnesota,84,Miami Heat,96
400827967,2016-11-06,Indiana,90,Miami Heat,87
400827983,2016-11-08,Miami Heat,96,Toronto,76
400827995,2016-11-10,Miami Heat,101,Los Angeles,88
400828011,2016-11-12,Miami Heat,92,Utah,91
400828048,2016-11-17,Miami Heat,91,Minnesota,103
400828062,2016-11-19,Miami Heat,116,Sacramento,109
400828080,2016-11-21,Miami Heat,96,Philadelphia,91
400828091,2016-11-23,Miami Heat,95,NY Knicks,78
400828105,2016-11-25,Detroit,104,Miami Heat,81
400828117,2016-11-27,NY Knicks,78,Miami Heat,97
400828142,2016-11-30,Miami Heat,95,Boston,105
400828164,2016-12-03,Miami Heat,97,Oklahoma City,95
400828178,2016-12-05,Miami Heat,99,Cleveland,84
400828193,2016-12-07,Miami Heat,103,Washington,114
400828207,2016-12-09,Charlotte,99,Miami Heat,81
400828220,2016-12-11,Indiana,96,Miami Heat,83
400828241,2016-12-13,Miami Heat,100,Memphis,97
400828247,2016-12-14,Atlanta,88,Miami Heat,100
400828260,2016-12-16,Brooklyn,98,Miami Heat,104
400828277,2016-12-18,Miami Heat,94,Toronto,108
400828291,2016-12-20,Miami Heat,116,Portland,109
400828307,2016-12-22,Miami Heat,92,Detroit,93
400828323,2016-12-25,Miami Heat,94,New Orleans,88
400828331,2016-12-26,Orlando,101,Miami Heat,108
400828349,2016-12-28,Miami Heat,105,Brooklyn,111
400828358,2016-12-29,Memphis,99,Miami Heat,90
400828378,2016-01-01,Miami Heat,106,Dallas,82
400828395,2016-01-03,Washington,75,Miami Heat,97
400828402,2016-01-04,Miami Heat,103,Indiana,100
400828412,2016-01-06,Miami Heat,90,NY Knicks,98
400828434,2016-01-08,Phoenix,95,Miami Heat,103
400828442,2016-01-09,Utah,98,Miami Heat,83
400828455,2016-01-11,Golden State,111,Miami Heat,103
400828473,2016-01-13,LA,104,Miami Heat,90
400828487,2016-01-15,Denver,95,Miami Heat,98
400828498,2016-01-17,Oklahoma City,99,Miami Heat,74
400828512,2016-01-19,Miami Heat,79,Milwaukee,91
400828517,2016-01-20,Washington,106,Miami Heat,87
400828536,2016-01-22,Toronto,101,Miami Heat,81
400828556,2016-01-25,Chicago,84,Miami Heat,89
400828565,2016-01-26,Brooklyn,98,Miami Heat,102
400828590,2016-01-29,Milwaukee,103,Miami Heat,107
400828602,2016-01-31,Miami Heat,105,Atlanta,87
400828618,2016-02-02,Houston,115,Miami Heat,102
400828628,2016-02-03,Dallas,90,Miami Heat,93
400828638,2016-02-05,Charlotte,95,Miami Heat,98
400828659,2016-02-07,Miami Heat,93,LA,100
400828671,2016-02-09,Miami Heat,101,San Antonio,119
400828695,2016-02-19,Atlanta,111,Miami Heat,115
400828707,2016-02-20,Miami Heat,114,Washington,94
400828721,2016-02-22,Miami Heat,101,Indiana,93
400828735,2016-02-24,Miami Heat,112,Golden State,118
400828756,2016-02-27,Boston,101,Miami Heat,89
400828770,2016-02-28,NY Knicks,81,Miami Heat,98
400828779,2016-03-01,Miami Heat,129,Chicago,111
400828795,2016-03-03,Miami Heat,108,Phoenix,92
400828801,2016-03-04,Philadelphia,102,Miami Heat,112
400828822,2016-03-06,Miami Heat,103,Philadelphia,98
400828839,2016-03-09,Milwaukee,114,Miami Heat,108
400828853,2016-03-11,Chicago,96,Miami Heat,118
400828864,2016-03-12,Toronto,112,Miami Heat,104
400828877,2016-03-14,Miami Heat,124,Denver,119
400828901,2016-03-17,Miami Heat,106,Charlotte,109
400828920,2016-03-19,Miami Heat,122,Cleveland,101
400828940,2016-03-22,New Orleans,99,Miami Heat,113
400828950,2016-03-23,San Antonio,112,Miami Heat,88
400828962,2016-03-25,Miami Heat,108,Orlando,97
400828984,2016-03-28,Miami Heat,110,Brooklyn,99
400829008,2016-03-30,Los Angeles,102,Miami Heat,100
400829022,2016-04-01,Sacramento,106,Miami Heat,112
