,id,Date,player,MIN,FG,3PT,FT,REB,AST,STL,BLK,TO,PF,PTS,3PTsMade,3PTsAttempted,FTsMade,FTsAttempted,FGsMade,FGsAttempted
11207,400899632,2017-11-18,J. Clarkson,31,7-15,3-4,3-4,3,3,2,0,3,2,20,3.0,4.0,3.0,4.0,7.0,15.0
11208,400899632,2017-11-18,L. Williams,27,9-13,4-4,2-4,3,3,2,0,2,3,24,4.0,4.0,2.0,4.0,9.0,13.0
11209,400899648,2017-11-20,T. Gibson,32,7-12,1-3,0-0,7,3,1,1,6,5,15,1.0,3.0,0.0,0.0,7.0,12.0
11210,400899648,2017-11-20,N. Mirotic,37,4-9,4-8,3-8,15,2,0,0,1,2,15,4.0,8.0,3.0,8.0,4.0,9.0
11211,400899648,2017-11-20,R. Lopez,28,6-11,0-0,0-0,11,2,0,2,0,0,12,0.0,0.0,0.0,0.0,6.0,11.0
11212,400899648,2017-11-20,R. Rondo,36,2-9,0-0,0-1,9,12,1,0,3,2,4,0.0,0.0,0.0,1.0,2.0,9.0
11213,400899648,2017-11-20,J. Butler,40,14-23,12-14,0-1,7,6,1,0,1,1,40,12.0,14.0,0.0,1.0,14.0,23.0
11214,400899648,2017-11-20,B. Portis,11,3-5,0-0,0-1,2,0,0,0,0,2,6,0.0,0.0,0.0,1.0,3.0,5.0
11215,400899648,2017-11-20,D. Valentine,18,3-7,0-0,2-5,2,0,1,0,1,3,8,0.0,0.0,2.0,5.0,3.0,7.0
11216,400899648,2017-11-20,C. Felicio,2,0-1,0-0,0-0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
11217,400899648,2017-11-20,I. Canaan,31,6-10,2-2,3-6,2,0,2,0,3,0,17,2.0,2.0,3.0,6.0,6.0,10.0
11218,400899648,2017-11-20,J. Grant,5,0-0,1-1,0-0,0,2,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0
11219,400899648,2017-11-20,J. Randle,25,6-11,2-4,0-1,3,2,0,1,2,3,14,2.0,4.0,0.0,1.0,6.0,11.0
11220,400899648,2017-11-20,L. Deng,23,2-5,0-0,2-4,4,1,1,0,0,3,6,0.0,0.0,2.0,4.0,2.0,5.0
11221,400899648,2017-11-20,T. Mozgov,21,4-7,0-0,0-0,2,1,4,0,1,1,8,0.0,0.0,0.0,0.0,4.0,7.0
11222,400899648,2017-11-20,D. Russell,23,3-11,0-0,2-9,3,7,2,0,2,3,8,0.0,0.0,2.0,9.0,3.0,11.0
11223,400899648,2017-11-20,N. Young,30,5-13,2-2,3-8,6,2,0,0,1,2,15,2.0,2.0,3.0,8.0,5.0,13.0
11224,400899648,2017-11-20,T. Black,16,1-3,2-2,0-0,6,1,1,1,1,3,4,2.0,2.0,0.0,0.0,1.0,3.0
11225,400899648,2017-11-20,L. Nance Jr.,26,8-11,2-2,0-0,6,3,1,1,0,0,18,2.0,2.0,0.0,0.0,8.0,11.0
11226,400899648,2017-11-20,B. Ingram,20,3-6,1-2,0-0,4,3,0,0,1,2,7,1.0,2.0,0.0,0.0,3.0,6.0
11227,400899648,2017-11-20,J. Clarkson,25,1-12,2-3,1-3,2,3,0,0,0,0,5,2.0,3.0,1.0,3.0,1.0,12.0
11228,400899648,2017-11-20,L. Williams,30,8-14,4-6,5-6,1,3,2,0,2,2,25,4.0,6.0,5.0,6.0,8.0,14.0
11229,400899661,2017-11-22,S. Adams,31,9-13,2-2,0-0,6,2,1,1,1,1,20,2.0,2.0,0.0,0.0,9.0,13.0
11230,400899661,2017-11-22,D. Sabonis,22,1-3,0-0,1-2,4,3,1,0,1,0,3,0.0,0.0,1.0,2.0,1.0,3.0
11231,400899661,2017-11-22,R. Westbrook,36,13-30,4-5,4-9,8,13,2,0,8,3,34,4.0,5.0,4.0,9.0,13.0,30.0
11232,400899661,2017-11-22,V. Oladipo,39,6-13,0-0,2-4,4,4,2,1,3,1,14,0.0,0.0,2.0,4.0,6.0,13.0
11233,400899661,2017-11-22,A. Roberson,27,2-5,0-2,1-3,3,1,2,2,0,1,5,0.0,2.0,1.0,3.0,2.0,5.0
11234,400899661,2017-11-22,J. Grant,23,4-5,0-0,1-2,3,1,1,0,0,2,9,0.0,0.0,1.0,2.0,4.0,5.0
11235,400899661,2017-11-22,J. Lauvergne,23,5-9,0-0,2-4,7,1,1,1,0,3,12,0.0,0.0,2.0,4.0,5.0,9.0
11236,400899661,2017-11-22,E. Kanter,19,4-8,2-2,0-0,5,2,0,0,2,2,10,2.0,2.0,0.0,0.0,4.0,8.0
11237,400899661,2017-11-22,S. Christon,4,0-2,0-0,0-1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,2.0
11238,400899661,2017-11-22,A. Abrines,7,0-2,0-0,0-1,0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
11239,400899661,2017-11-22,A. Morrow,9,1-2,0-0,0-1,0,1,1,0,0,0,2,0.0,0.0,0.0,1.0,1.0,2.0
11240,400899661,2017-11-22,J. Randle,21,1-5,0-0,1-1,5,4,0,0,6,1,3,0.0,0.0,1.0,1.0,1.0,5.0
11241,400899661,2017-11-22,L. Deng,19,4-9,0-2,0-1,3,0,0,0,0,2,8,0.0,2.0,0.0,1.0,4.0,9.0
11242,400899661,2017-11-22,T. Mozgov,31,6-10,4-4,0-0,3,2,0,2,0,3,16,4.0,4.0,0.0,0.0,6.0,10.0
11243,400899661,2017-11-22,J. Calderon,23,4-5,0-0,4-5,6,4,2,0,2,3,12,0.0,0.0,4.0,5.0,4.0,5.0
11244,400899661,2017-11-22,N. Young,29,6-12,1-2,4-7,2,1,0,2,3,3,17,1.0,2.0,4.0,7.0,6.0,12.0
11245,400899661,2017-11-22,T. Black,16,2-3,1-1,0-0,6,0,0,2,1,2,5,1.0,1.0,0.0,0.0,2.0,3.0
11246,400899661,2017-11-22,L. Nance Jr.,27,4-7,0-0,0-0,4,2,2,1,0,0,8,0.0,0.0,0.0,0.0,4.0,7.0
11247,400899661,2017-11-22,B. Ingram,25,4-6,0-0,3-3,2,3,0,0,4,1,11,0.0,0.0,3.0,3.0,4.0,6.0
11248,400899661,2017-11-22,J. Clarkson,26,7-14,4-4,0-4,3,4,4,0,1,1,18,4.0,4.0,0.0,4.0,7.0,14.0
11249,400899661,2017-11-22,L. Williams,23,4-12,3-3,2-6,1,5,0,0,0,1,13,3.0,3.0,2.0,6.0,4.0,12.0
11250,400899702,2017-11-27,P. Millsap,30,4-11,0-0,1-4,5,3,0,0,2,2,9,0.0,0.0,1.0,4.0,4.0,11.0
11251,400899702,2017-11-27,D. Howard,33,9-13,1-5,0-0,9,3,1,2,4,4,19,1.0,5.0,0.0,0.0,9.0,13.0
11252,400899702,2017-11-27,D. Schroder,32,5-15,0-0,1-5,4,8,1,1,3,2,11,0.0,0.0,1.0,5.0,5.0,15.0
11253,400899702,2017-11-27,K. Korver,32,3-10,2-2,2-8,4,2,0,0,2,2,10,2.0,2.0,2.0,8.0,3.0,10.0
11254,400899702,2017-11-27,K. Bazemore,27,8-16,0-0,5-8,1,4,1,0,0,1,21,0.0,0.0,5.0,8.0,8.0,16.0
11255,400899702,2017-11-27,R. Kelly,4,0-1,0-0,0-1,2,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
11256,400899702,2017-11-27,M. Muscala,25,4-7,0-0,2-3,5,0,0,2,0,2,10,0.0,0.0,2.0,3.0,4.0,7.0
11257,400899702,2017-11-27,D. Bembry,3,0-1,1-2,0-1,0,0,1,0,0,0,1,1.0,2.0,0.0,1.0,0.0,1.0
11258,400899702,2017-11-27,T. Hardaway Jr.,13,3-6,0-1,1-3,1,0,0,1,1,1,7,0.0,1.0,1.0,3.0,3.0,6.0
11259,400899702,2017-11-27,T. Prince,8,0-1,0-0,0-1,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0
11260,400899702,2017-11-27,T. Sefolosha,20,1-3,0-0,0-1,5,1,0,0,0,1,2,0.0,0.0,0.0,1.0,1.0,3.0
11261,400899702,2017-11-27,M. Delaney,12,2-4,0-0,0-0,2,3,0,0,0,3,4,0.0,0.0,0.0,0.0,2.0,4.0
11262,400899702,2017-11-27,T. Robinson,15,4-11,1-2,0-0,8,0,0,0,1,1,9,1.0,2.0,0.0,0.0,4.0,11.0
11263,400899702,2017-11-27,L. Deng,19,2-5,0-0,0-2,4,1,1,0,1,0,4,0.0,0.0,0.0,2.0,2.0,5.0
11264,400899702,2017-11-27,T. Mozgov,20,2-5,1-2,0-0,5,2,0,0,0,1,5,1.0,2.0,0.0,0.0,2.0,5.0
11265,400899702,2017-11-27,J. Calderon,13,4-5,1-1,0-0,1,4,1,0,0,2,9,1.0,1.0,0.0,0.0,4.0,5.0
11266,400899702,2017-11-27,N. Young,23,6-12,1-1,4-5,1,0,1,0,0,2,17,1.0,1.0,4.0,5.0,6.0,12.0
11267,400899702,2017-11-27,T. Black,28,3-7,1-1,0-0,8,1,2,2,1,1,7,1.0,1.0,0.0,0.0,3.0,7.0
11268,400899702,2017-11-27,L. Nance Jr.,32,6-10,0-0,0-1,10,3,0,0,3,3,12,0.0,0.0,0.0,1.0,6.0,10.0
11269,400899702,2017-11-27,B. Ingram,29,3-10,0-0,1-2,8,0,0,0,1,3,7,0.0,0.0,1.0,2.0,3.0,10.0
11270,400899702,2017-11-27,J. Clarkson,32,7-17,3-4,1-4,4,5,2,0,0,0,18,3.0,4.0,1.0,4.0,7.0,17.0
11271,400899702,2017-11-27,M. Huertas,1,0-0,0-0,0-0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11272,400899702,2017-11-27,L. Williams,27,5-13,9-9,2-6,4,3,0,0,1,2,21,9.0,9.0,2.0,6.0,5.0,13.0
11273,400899713,2017-11-29,J. Randle,22,6-9,0-2,0-1,10,3,0,0,2,3,12,0.0,2.0,0.0,1.0,6.0,9.0
11274,400899713,2017-11-29,L. Deng,22,2-6,0-0,1-4,2,1,1,0,0,0,5,0.0,0.0,1.0,4.0,2.0,6.0
11275,400899713,2017-11-29,T. Mozgov,21,5-8,0-0,0-0,9,0,0,2,2,2,10,0.0,0.0,0.0,0.0,5.0,8.0
11276,400899713,2017-11-29,J. Calderon,16,1-5,0-0,0-3,1,6,0,0,2,1,2,0.0,0.0,0.0,3.0,1.0,5.0
11277,400899713,2017-11-29,N. Young,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11278,400899713,2017-11-29,T. Robinson,10,1-2,4-4,0-0,2,0,0,0,0,1,6,4.0,4.0,0.0,0.0,1.0,2.0
11279,400899713,2017-11-29,T. Black,24,4-6,1-2,0-0,5,1,0,1,0,2,9,1.0,2.0,0.0,0.0,4.0,6.0
11280,400899713,2017-11-29,L. Nance Jr.,20,4-7,0-0,0-1,5,3,1,0,0,3,8,0.0,0.0,0.0,1.0,4.0,7.0
11281,400899713,2017-11-29,B. Ingram,29,4-10,0-1,1-3,3,5,2,1,1,1,9,0.0,1.0,1.0,3.0,4.0,10.0
11282,400899713,2017-11-29,M. World Peace,12,1-5,0-0,0-3,3,0,2,0,1,1,2,0.0,0.0,0.0,3.0,1.0,5.0
11283,400899713,2017-11-29,J. Clarkson,29,4-14,0-0,1-7,3,2,1,0,2,1,9,0.0,0.0,1.0,7.0,4.0,14.0
11284,400899713,2017-11-29,M. Huertas,11,0-1,0-4,0-1,1,1,0,0,0,2,0,0.0,4.0,0.0,1.0,0.0,1.0
11285,400899713,2017-11-29,L. Williams,22,5-14,4-5,2-7,3,4,1,1,2,0,16,4.0,5.0,2.0,7.0,5.0,14.0
11286,400899713,2017-11-29,A. Davis,41,14-27,12-14,1-4,16,3,4,2,1,4,41,12.0,14.0,1.0,4.0,14.0,27.0
11287,400899713,2017-11-29,S. Hill,28,0-4,3-4,0-3,7,1,1,0,0,1,3,3.0,4.0,0.0,3.0,0.0,4.0
11288,400899713,2017-11-29,O. Asik,26,4-6,2-2,0-0,11,1,1,1,1,0,10,2.0,2.0,0.0,0.0,4.0,6.0
11289,400899713,2017-11-29,J. Holiday,29,8-15,2-3,4-7,2,5,1,0,2,1,22,2.0,3.0,4.0,7.0,8.0,15.0
11290,400899713,2017-11-29,T. Frazier,32,3-7,0-0,0-2,1,5,0,0,1,3,6,0.0,0.0,0.0,2.0,3.0,7.0
11291,400899713,2017-11-29,T. Jones,26,2-7,2-2,0-3,8,0,0,0,1,2,6,2.0,2.0,0.0,3.0,2.0,7.0
11292,400899713,2017-11-29,C. Diallo,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11293,400899713,2017-11-29,A. Brown,22,3-5,0-0,1-2,6,2,2,0,1,4,7,0.0,0.0,1.0,2.0,3.0,5.0
11294,400899713,2017-11-29,L. Galloway,17,3-9,0-0,2-6,1,2,1,0,0,2,8,0.0,0.0,2.0,6.0,3.0,9.0
11295,400899713,2017-11-29,B. Hield,1,0-1,0-0,0-1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
11296,400899713,2017-11-29,E. Moore,17,1-7,0-0,0-3,2,5,0,0,1,0,2,0.0,0.0,0.0,3.0,1.0,7.0
11297,400899719,2017-11-30,J. Randle,31,4-13,5-8,0-0,20,2,2,0,5,4,13,5.0,8.0,0.0,0.0,4.0,13.0
11298,400899719,2017-11-30,L. Deng,25,3-9,3-6,1-2,8,0,2,0,3,1,10,3.0,6.0,1.0,2.0,3.0,9.0
11299,400899719,2017-11-30,B. Ingram,41,1-9,6-8,0-2,3,3,2,1,1,3,8,6.0,8.0,0.0,2.0,1.0,9.0
11300,400899719,2017-11-30,T. Mozgov,17,1-4,0-0,0-0,2,1,0,0,4,4,2,0.0,0.0,0.0,0.0,1.0,4.0
11301,400899719,2017-11-30,J. Calderon,17,3-4,1-1,0-0,0,1,0,0,3,0,7,1.0,1.0,0.0,0.0,3.0,4.0
11302,400899719,2017-11-30,T. Robinson,9,1-2,0-0,0-0,6,1,1,0,0,1,2,0.0,0.0,0.0,0.0,1.0,2.0
11303,400899719,2017-11-30,T. Black,12,2-2,2-4,0-0,1,0,0,1,1,5,6,2.0,4.0,0.0,0.0,2.0,2.0
11304,400899719,2017-11-30,L. Nance Jr.,26,5-8,2-3,0-0,11,1,3,0,1,4,12,2.0,3.0,0.0,0.0,5.0,8.0
11305,400899719,2017-11-30,J. Clarkson,34,9-18,0-0,0-1,4,3,1,0,3,2,18,0.0,0.0,0.0,1.0,9.0,18.0
11306,400899719,2017-11-30,L. Williams,28,4-12,9-11,1-3,5,5,1,1,2,0,18,9.0,11.0,1.0,3.0,4.0,12.0
11307,400899719,2017-11-30,T. Gibson,31,4-9,3-6,0-0,10,4,2,2,1,6,11,3.0,6.0,0.0,0.0,4.0,9.0
11308,400899719,2017-11-30,R. Lopez,32,4-12,2-2,0-0,9,1,1,8,2,3,10,2.0,2.0,0.0,0.0,4.0,12.0
11309,400899719,2017-11-30,R. Rondo,36,6-12,0-0,2-3,8,6,2,0,1,4,14,0.0,0.0,2.0,3.0,6.0,12.0
11310,400899719,2017-11-30,D. Wade,30,7-15,3-4,0-1,4,6,2,0,5,3,17,3.0,4.0,0.0,1.0,7.0,15.0
11311,400899719,2017-11-30,J. Butler,40,4-18,13-15,1-6,4,2,3,0,4,3,22,13.0,15.0,1.0,6.0,4.0,18.0
11312,400899719,2017-11-30,N. Mirotic,22,3-9,0-0,0-4,6,1,2,1,0,1,6,0.0,0.0,0.0,4.0,3.0,9.0
11313,400899719,2017-11-30,B. Portis,11,1-2,1-2,0-0,4,0,0,0,0,2,3,1.0,2.0,0.0,0.0,1.0,2.0
11314,400899719,2017-11-30,D. Valentine,6,0-2,0-0,0-1,0,1,2,0,0,2,0,0.0,0.0,0.0,1.0,0.0,2.0
11315,400899719,2017-11-30,I. Canaan,26,2-9,0-0,1-5,1,1,1,0,1,0,5,0.0,0.0,1.0,5.0,2.0,9.0
11316,400899719,2017-11-30,J. Grant,7,1-3,0-0,0-1,0,0,0,0,0,2,2,0.0,0.0,0.0,1.0,1.0,3.0
11317,400899737,2017-12-03,J. Randle,29,3-8,0-3,0-1,6,2,0,0,1,5,6,0.0,3.0,0.0,1.0,3.0,8.0
11318,400899737,2017-12-03,L. Deng,36,8-15,0-1,2-7,5,0,4,1,2,2,18,0.0,1.0,2.0,7.0,8.0,15.0
11319,400899737,2017-12-03,B. Ingram,39,2-5,4-4,1-2,5,1,0,3,5,0,9,4.0,4.0,1.0,2.0,2.0,5.0
11320,400899737,2017-12-03,T. Mozgov,27,4-6,5-7,0-0,5,2,0,0,2,3,13,5.0,7.0,0.0,0.0,4.0,6.0
11321,400899737,2017-12-03,J. Calderon,8,0-2,0-0,0-1,5,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,2.0
11322,400899737,2017-12-03,T. Robinson,12,0-1,0-0,0-0,4,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
11323,400899737,2017-12-03,T. Black,15,2-5,0-0,0-0,6,0,0,0,1,1,4,0.0,0.0,0.0,0.0,2.0,5.0
11324,400899737,2017-12-03,J. Clarkson,28,4-16,0-0,0-2,4,2,0,0,2,3,8,0.0,0.0,0.0,2.0,4.0,16.0
11325,400899737,2017-12-03,M. Huertas,14,1-3,0-0,0-0,2,7,1,0,2,1,2,0.0,0.0,0.0,0.0,1.0,3.0
11326,400899737,2017-12-03,L. Williams,32,11-20,14-14,4-8,2,1,2,0,2,0,40,14.0,14.0,4.0,8.0,11.0,20.0
11327,400899737,2017-12-03,J. Green,34,7-13,2-2,0-3,13,1,0,3,0,3,16,2.0,2.0,0.0,3.0,7.0,13.0
11328,400899737,2017-12-03,T. Williams,35,3-8,0-0,1-3,6,2,3,0,3,1,7,0.0,0.0,1.0,3.0,3.0,8.0
11329,400899737,2017-12-03,M. Gasol,34,9-18,0-0,1-3,3,8,3,1,0,2,19,0.0,0.0,1.0,3.0,9.0,18.0
11330,400899737,2017-12-03,T. Allen,24,4-7,0-0,0-1,9,3,2,0,3,5,8,0.0,0.0,0.0,1.0,4.0,7.0
11331,400899737,2017-12-03,A. Harrison,30,2-7,1-2,1-5,4,4,1,1,3,2,6,1.0,2.0,1.0,5.0,2.0,7.0
11332,400899737,2017-12-03,J. Martin,20,1-3,4-4,1-2,2,0,0,0,0,2,7,4.0,4.0,1.0,2.0,1.0,3.0
11333,400899737,2017-12-03,D. Davis,7,1-2,0-0,0-0,2,1,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,2.0
11334,400899737,2017-12-03,W. Baldwin IV,20,2-7,3-4,0-1,2,9,3,1,2,2,7,3.0,4.0,0.0,1.0,2.0,7.0
11335,400899737,2017-12-03,T. Daniels,34,12-23,1-3,6-12,2,4,1,1,0,2,31,1.0,3.0,6.0,12.0,12.0,23.0
11336,400899755,2017-12-05,G. Hayward,36,7-16,6-9,3-6,6,5,2,0,2,1,23,6.0,9.0,3.0,6.0,7.0,16.0
11337,400899755,2017-12-05,B. Diaw,26,5-5,0-0,2-2,2,4,0,0,0,2,12,0.0,0.0,2.0,2.0,5.0,5.0
11338,400899755,2017-12-05,R. Gobert,39,4-7,6-11,0-0,17,1,1,5,1,4,14,6.0,11.0,0.0,0.0,4.0,7.0
11339,400899755,2017-12-05,D. Exum,18,4-5,0-0,2-2,0,1,0,0,1,5,10,0.0,0.0,2.0,2.0,4.0,5.0
11340,400899755,2017-12-05,R. Hood,31,5-17,4-4,2-8,5,5,0,0,1,0,16,4.0,4.0,2.0,8.0,5.0,17.0
11341,400899755,2017-12-05,T. Lyles,25,4-10,0-0,1-3,2,1,1,2,1,2,9,0.0,0.0,1.0,3.0,4.0,10.0
11342,400899755,2017-12-05,J. Ingles,12,2-3,2-3,1-1,2,1,1,0,1,0,7,2.0,3.0,1.0,1.0,2.0,3.0
11343,400899755,2017-12-05,J. Withey,5,2-2,0-0,0-0,1,0,0,0,1,0,4,0.0,0.0,0.0,0.0,2.0,2.0
11344,400899755,2017-12-05,S. Mack,30,4-9,0-0,2-6,2,7,0,0,3,3,10,0.0,0.0,2.0,6.0,4.0,9.0
11345,400899755,2017-12-05,J. Johnson,19,1-6,0-2,0-4,2,1,0,0,1,1,2,0.0,2.0,0.0,4.0,1.0,6.0
11346,400899755,2017-12-05,J. Randle,37,5-12,1-2,0-0,11,1,2,0,0,4,11,1.0,2.0,0.0,0.0,5.0,12.0
11347,400899755,2017-12-05,M. World Peace,12,2-5,0-0,0-0,1,1,0,0,0,2,4,0.0,0.0,0.0,0.0,2.0,5.0
11348,400899755,2017-12-05,L. Deng,27,2-7,1-1,0-1,2,0,2,0,0,3,5,1.0,1.0,0.0,1.0,2.0,7.0
11349,400899755,2017-12-05,B. Ingram,25,1-6,2-2,0-1,2,2,0,1,1,3,4,2.0,2.0,0.0,1.0,1.0,6.0
11350,400899755,2017-12-05,T. Mozgov,20,4-7,2-3,0-0,4,0,0,0,0,1,10,2.0,3.0,0.0,0.0,4.0,7.0
11351,400899755,2017-12-05,T. Robinson,16,1-2,1-2,0-0,6,1,1,0,1,4,3,1.0,2.0,0.0,0.0,1.0,2.0
11352,400899755,2017-12-05,T. Black,12,3-5,1-2,0-0,5,0,2,0,1,2,7,1.0,2.0,0.0,0.0,3.0,5.0
11353,400899755,2017-12-05,J. Clarkson,38,7-13,2-2,1-2,5,0,0,0,3,1,17,2.0,2.0,1.0,2.0,7.0,13.0
11354,400899755,2017-12-05,M. Huertas,18,1-3,0-0,0-1,1,3,0,0,1,2,2,0.0,0.0,0.0,1.0,1.0,3.0
11355,400899755,2017-12-05,L. Williams,34,13-27,8-9,4-9,6,7,1,0,3,1,38,8.0,9.0,4.0,9.0,13.0,27.0
11356,400899768,2017-12-07,J. Randle,29,9-19,3-4,0-1,10,1,0,0,3,2,21,3.0,4.0,0.0,1.0,9.0,19.0
11357,400899768,2017-12-07,L. Deng,22,1-5,0-0,0-0,2,1,2,0,1,3,2,0.0,0.0,0.0,0.0,1.0,5.0
11358,400899768,2017-12-07,T. Mozgov,15,5-9,1-1,0-0,5,0,0,0,3,4,11,1.0,1.0,0.0,0.0,5.0,9.0
11359,400899768,2017-12-07,M. Huertas,31,3-7,4-4,0-4,3,7,5,0,6,3,10,4.0,4.0,0.0,4.0,3.0,7.0
11360,400899768,2017-12-07,J. Clarkson,35,3-13,0-0,1-5,2,2,0,0,1,0,7,0.0,0.0,1.0,5.0,3.0,13.0
11361,400899768,2017-12-07,L. Nance Jr.,23,1-5,0-0,0-1,5,1,1,1,1,3,2,0.0,0.0,0.0,1.0,1.0,5.0
11362,400899768,2017-12-07,T. Robinson,15,0-1,2-4,0-0,4,1,1,0,1,2,2,2.0,4.0,0.0,0.0,0.0,1.0
11363,400899768,2017-12-07,M. World Peace,7,0-1,2-2,0-1,0,0,0,1,0,0,2,2.0,2.0,0.0,1.0,0.0,1.0
11364,400899768,2017-12-07,B. Ingram,33,5-13,0-2,2-4,7,1,1,1,5,4,12,0.0,2.0,2.0,4.0,5.0,13.0
11365,400899768,2017-12-07,I. Zubac,5,0-2,2-2,0-0,0,0,0,0,0,0,2,2.0,2.0,0.0,0.0,0.0,2.0
11366,400899768,2017-12-07,L. Williams,25,7-12,8-8,2-4,1,0,3,1,6,1,24,8.0,8.0,2.0,4.0,7.0,12.0
11367,400899768,2017-12-07,R. Anderson,25,3-9,6-6,0-3,4,0,1,0,1,2,12,6.0,6.0,0.0,3.0,3.0,9.0
11368,400899768,2017-12-07,T. Ariza,27,4-6,2-2,1-2,2,3,3,0,2,1,11,2.0,2.0,1.0,2.0,4.0,6.0
11369,400899768,2017-12-07,C. Capela,20,6-10,0-0,0-0,9,2,2,2,2,2,12,0.0,0.0,0.0,0.0,6.0,10.0
11370,400899768,2017-12-07,P. Beverley,32,4-9,0-0,2-6,7,12,3,0,5,3,10,0.0,0.0,2.0,6.0,4.0,9.0
11371,400899768,2017-12-07,J. Harden,30,8-14,5-6,4-7,6,7,4,0,4,0,25,5.0,6.0,4.0,7.0,8.0,14.0
11372,400899768,2017-12-07,M. Harrell,9,4-6,0-0,0-0,1,0,1,0,1,1,8,0.0,0.0,0.0,0.0,4.0,6.0
11373,400899768,2017-12-07,S. Dekker,23,6-10,0-0,0-3,8,4,0,0,2,4,12,0.0,0.0,0.0,3.0,6.0,10.0
11374,400899768,2017-12-07,C. Brewer,21,4-9,1-1,0-2,1,2,3,0,1,3,9,1.0,1.0,0.0,2.0,4.0,9.0
11375,400899768,2017-12-07,N. Hilario,19,3-4,3-6,0-0,8,2,1,0,0,3,9,3.0,6.0,0.0,0.0,3.0,4.0
11376,400899768,2017-12-07,T. Ennis,3,0-0,0-0,0-0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
11377,400899768,2017-12-07,K. McDaniels,7,0-4,0-0,0-1,2,0,2,0,0,1,0,0.0,0.0,0.0,1.0,0.0,4.0
11378,400899768,2017-12-07,E. Gordon,24,9-13,0-0,8-12,4,2,0,0,2,1,26,0.0,0.0,8.0,12.0,9.0,13.0
11379,400899786,2017-12-09,M. Chriss,8,3-5,0-0,1-3,1,0,0,0,0,3,7,0.0,0.0,1.0,3.0,3.0,5.0
11380,400899786,2017-12-09,P. Tucker,25,2-4,0-0,0-0,5,1,0,0,0,1,4,0.0,0.0,0.0,0.0,2.0,4.0
11381,400899786,2017-12-09,T. Chandler,23,1-3,2-4,0-0,10,0,1,2,2,2,4,2.0,4.0,0.0,0.0,1.0,3.0
11382,400899786,2017-12-09,E. Bledsoe,33,10-18,7-8,3-5,4,9,3,1,1,0,30,7.0,8.0,3.0,5.0,10.0,18.0
11383,400899786,2017-12-09,D. Booker,28,6-17,2-2,1-6,3,4,0,0,2,6,15,2.0,2.0,1.0,6.0,6.0,17.0
11384,400899786,2017-12-09,D. Bender,8,1-3,0-0,0-2,0,0,0,1,0,2,2,0.0,0.0,0.0,2.0,1.0,3.0
11385,400899786,2017-12-09,J. Dudley,30,3-8,0-0,2-4,3,2,0,0,1,5,8,0.0,0.0,2.0,4.0,3.0,8.0
11386,400899786,2017-12-09,A. Len,34,6-10,2-4,0-0,14,2,1,4,1,4,14,2.0,4.0,0.0,0.0,6.0,10.0
11387,400899786,2017-12-09,B. Knight,23,5-11,3-3,1-3,2,4,1,0,0,1,14,3.0,3.0,1.0,3.0,5.0,11.0
11388,400899786,2017-12-09,L. Barbosa,29,8-16,0-0,5-7,2,4,2,0,0,0,21,0.0,0.0,5.0,7.0,8.0,16.0
11389,400899786,2017-12-09,J. Randle,33,4-11,6-7,0-2,9,5,1,0,6,5,14,6.0,7.0,0.0,2.0,4.0,11.0
11390,400899786,2017-12-09,L. Deng,37,3-6,0-0,0-1,11,0,1,0,1,0,6,0.0,0.0,0.0,1.0,3.0,6.0
11391,400899786,2017-12-09,B. Ingram,31,3-8,2-4,1-2,7,3,0,0,0,1,9,2.0,4.0,1.0,2.0,3.0,8.0
11392,400899786,2017-12-09,T. Mozgov,20,4-10,2-2,0-0,4,1,0,0,1,3,10,2.0,2.0,0.0,0.0,4.0,10.0
11393,400899786,2017-12-09,J. Clarkson,34,6-17,2-3,0-5,2,3,0,0,4,4,14,2.0,3.0,0.0,5.0,6.0,17.0
11394,400899786,2017-12-09,L. Nance Jr.,21,4-8,2-3,0-1,5,0,1,2,0,3,10,2.0,3.0,0.0,1.0,4.0,8.0
11395,400899786,2017-12-09,T. Robinson,11,1-1,3-4,0-0,5,1,0,0,0,1,5,3.0,4.0,0.0,0.0,1.0,1.0
11396,400899786,2017-12-09,M. Huertas,19,5-7,0-0,2-3,1,3,0,0,1,2,12,0.0,0.0,2.0,3.0,5.0,7.0
